Potential,Flux
-25.17668018018018,-3.593737
-25.24977177177178,-3.5834258
-25.32286336336337,-3.5731983
-25.395954954954963,-3.5630672
-25.469046546546547,-3.5530367
-25.54213813813814,-3.5431085
-25.615229729729737,-3.5332472
-25.68832132132133,-3.5234988
-25.76141291291292,-3.5138242
-25.834504504504512,-3.504229
-25.907596096096096,-3.4947278
-25.980687687687688,-3.485307
-26.053779279279286,-3.4759507
-26.126870870870878,-3.4666843
-26.19996246246247,-3.4574862
-26.27305405405406,-3.4483707
-26.346145645645645,-3.4393191
-26.419237237237244,-3.430339
-26.492328828828835,-3.4214325
-26.565420420420427,-3.4125905
-26.63851201201202,-3.4038086
-26.71160360360361,-3.3950977
-26.784695195195194,-3.3864472
-26.857786786786793,-3.3778484
-26.930878378378384,-3.3693175
-27.003969969969976,-3.3608592
-27.077061561561568,-3.3524408
-27.15015315315316,-3.3440945
-27.22324474474475,-3.3358006
-27.296336336336342,-3.3275688
-27.369427927927934,-3.3193903
-27.442519519519525,-3.3112679
-27.515611111111117,-3.3032079
-27.588702702702708,-3.2952065
-27.6617942942943,-3.2872655
-27.73488588588589,-3.2793765
-27.807977477477483,-3.2715497
-27.881069069069074,-3.2637827
-27.954160660660666,-3.2560759
-28.027252252252257,-3.2484307
-28.10034384384385,-3.2408445
-28.17343543543544,-3.2333035
-28.24652702702703,-3.225846
-28.319618618618623,-3.2184293
-28.392710210210215,-3.211084
-28.465801801801806,-3.2037911
-28.538893393393398,-3.1965537
-28.61198498498499,-3.1893752
-28.68507657657658,-3.182248
-28.758168168168172,-3.1751778
-28.83125975975977,-3.1681485
-28.904351351351355,-3.1611729
-28.977442942942947,-3.154245
-29.05053453453454,-3.1473615
-29.12362612612613,-3.1405182
-29.19671771771772,-3.1337106
-29.26980930930932,-3.1269495
-29.342900900900904,-3.120212
-29.415992492492496,-3.1135008
-29.489084084084087,-3.106821
-29.56217567567568,-3.100176
-29.635267267267277,-3.0935519
-29.70835885885887,-3.0869498
-29.781450450450453,-3.0803661
-29.854542042042045,-3.0738022
-29.927633633633636,-3.0672615
-30.000725225225228,-3.0607336
-30.073816816816827,-3.0542276
-30.146908408408418,-3.0477288
-30.22,-3.0412607
-30.146908408408407,-3.0348094
-30.07381681681682,-3.0283704
-30.00072522522522,-3.0219471
-29.92763363363363,-3.0155578
-29.85454204204204,-3.0091808
-29.78145045045045,-3.0028324
-29.70835885885886,-2.996503
-29.63526726726727,-2.990207
-29.56217567567567,-2.9839354
-29.48908408408408,-2.977694
-29.415992492492492,-2.9714942
-29.3429009009009,-2.965323
-29.26980930930931,-2.959179
-29.196717717717714,-2.9530704
-29.123626126126123,-2.9470112
-29.05053453453453,-2.9409885
-28.977442942942943,-2.9349978
-28.90435135135135,-2.9290574
-28.83125975975976,-2.9231508
-28.758168168168165,-2.9172935
-28.685076576576574,-2.9114707
-28.611984984984982,-2.9057014
-28.538893393393394,-2.8999639
-28.465801801801803,-2.8942688
-28.392710210210208,-2.8886178
-28.319618618618616,-2.8830132
-28.246527027027025,-2.8774455
-28.173435435435437,-2.8719165
-28.100343843843845,-2.8664403
-28.027252252252254,-2.8609965
-27.95416066066066,-2.855591
-27.881069069069067,-2.8502188
-27.807977477477476,-2.8448894
-27.734885885885888,-2.8395932
-27.661794294294296,-2.8343315
-27.588702702702697,-2.8290968
-27.51561111111111,-2.823895
-27.442519519519518,-2.8187335
-27.369427927927926,-2.8135974
-27.29633633633634,-2.8084896
-27.223244744744747,-2.8034039
-27.15015315315315,-2.7983432
-27.07706156156156,-2.7933097
-27.00396996996997,-2.7883077
-26.930878378378377,-2.783313
-26.85778678678679,-2.778353
